id,пол,возраст,предпочтение,пройденные_курсы,количество_курсов,оценка
1965,М,22,Математика,ЕГЭ по математике 2025: координатно-векторный метод,12,9
1965,М,22,Математика,Множество задач для фундаментального курса математики!,12,9
1965,М,22,Математика,Машинное Обучение в Python: Большой Курс для Начинающих,12,1
1965,М,22,Математика,ЕГЭ по математике 2025: уравнения,12,10
1965,М,22,Математика,Пакет курсов. Базы данных и SQL с нуля до профи.,12,10
1965,М,22,Математика,Создание персонажей в MAYA,12,10
1965,М,22,Математика,Как заработать на нейросетях: создание текстов,12,2
1966,Ж,36,Разработка игр,C# для Unity. Часть 1. Консоль,17,1
1966,Ж,36,Разработка игр,Python Smart Skills,17,10
1966,Ж,36,Разработка игр,Создание игр на Unreal Engine,17,8
1966,Ж,36,Разработка игр,Введение в Unity,17,7
1966,Ж,36,Разработка игр,Дополненная реальность в Unity,17,10
1966,Ж,36,Разработка игр,Гейм-дизайн,17,6
1966,Ж,36,Разработка игр,Python : от основ до подготовки к ОГЭ и создания игр,17,2
1966,Ж,36,Разработка игр,Unity Базовый курс 3D,17,1
1966,Ж,36,Разработка игр,Roblox: бесплатные уроки для детей,17,10
1966,Ж,36,Разработка игр,НТО Junior 22. ОК «Технологии и компьютерные игры»,17,1
1966,Ж,36,Разработка игр,Создание игр в Roblox studio,17,10
1966,Ж,36,Разработка игр,Элементарное программирование,17,9
1966,Ж,36,Разработка игр,"НТО Junior 23-24. ОК ""Технологии и компьютерные игры""",17,10
1966,Ж,36,Разработка игр,Участие в тендерах по 44-ФЗ: Практическое руководство,17,8
1966,Ж,36,Разработка игр,Качественный контент на YouTube,17,8
1966,Ж,36,Разработка игр,Бизнес на Wildberries с нуля. Основы профессии: Аккаунт-менеджер,17,9
1966,Ж,36,Разработка игр,Substance painter с нуля до продвинутого уровня,17,9
1967,Ж,28,Разработка игр,Основы PyGame,12,7
1967,Ж,28,Разработка игр,Введение в Unity,12,10
1967,Ж,28,Разработка игр,Программирование на Python в игре Minecraft,12,9
1967,Ж,28,Разработка игр,Основы программирования на системе Blueprints в Unreal Engine 5,12,10
1967,Ж,28,Разработка игр,Создание игр на Unreal Engine,12,1
1967,Ж,28,Разработка игр,Уроки Unity 3D - Разработка игр | Занятия для детей,12,10
1967,Ж,28,Разработка игр,Создание игр в Roblox studio,12,1
1967,Ж,28,Разработка игр,НТО Junior 22. ОК «Технологии и компьютерные игры»,12,10
1967,Ж,28,Разработка игр,"НТО Junior 23-24. ОК ""Технологии и компьютерные игры""",12,9
1967,Ж,28,Разработка игр,Нейросети для маркетплейсов,12,10
1967,Ж,28,Разработка игр,Курс по Adobe Photoshop - с нуля до результата!,12,10
1967,Ж,28,Разработка игр,Фундаментальный JavaScript,12,10
1968,М,23,Математика,ЕГЭ по математике 2025: текстовая задача,9,6
1968,М,23,Математика,"""Поколение Python"": курс для начинающих",9,1
1968,М,23,Математика,ЕГЭ по математике 2025: первая часть,9,8
1968,М,23,Математика,ЕГЭ по математике 2025: неравенства,9,10
1968,М,23,Математика,Машинное Обучение в Python: Большой Курс для Начинающих,9,10
1968,М,23,Математика,Курс начинающего математика,9,1
1968,М,23,Математика,Практикум по математике и Python,9,3
1968,М,23,Математика,Python : от основ до подготовки к ОГЭ и создания игр,9,3
1968,М,23,Математика,Продвинутый SQL,9,6
1969,М,32,Маркетинг и продажи,Маркетплейсы. Курс 8. Создание продающей карточки товара.,8,10
1969,М,32,Маркетинг и продажи,Power bi и язык DAX. Базовый уровень. Упор на маркетинг и ecom,8,9
1969,М,32,Маркетинг и продажи,Академия продаж. Менеджер по продажам,8,1
1969,М,32,Маркетинг и продажи,Бизнес на Wildberries с нуля. Основы профессии: Аккаунт-менеджер,8,10
1969,М,32,Маркетинг и продажи,ОСНОВЫ БРЕНДИНГА,8,10
1969,М,32,Маркетинг и продажи,IBaza Analytics | Аналитика и исследования Целевой аудитории,8,10
1969,М,32,Маркетинг и продажи,Основы программирования на системе Blueprints в Unreal Engine 5,8,10
1969,М,32,Маркетинг и продажи,Unreal Engine 5:C++ для начинающих программистов. Курс 2 часть 1,8,10
1970,М,29,Разработка игр,Создание игр на Unreal Engine,9,10
1970,М,29,Разработка игр,Введение в Unity,9,10
1970,М,29,Разработка игр,C# для Unity. Часть 1. Консоль,9,9
1970,М,29,Разработка игр,Unity Базовый курс 3D,9,8
1970,М,29,Разработка игр,Python : от основ до подготовки к ОГЭ и создания игр,9,10
1970,М,29,Разработка игр,"Дизайн объектов в Unity, использование технологий AR",9,10
1970,М,29,Разработка игр,Элементарное программирование,9,5
1970,М,29,Разработка игр,Основы граф.дизайна,9,10
1970,М,29,Разработка игр,Математика М010,9,1
1971,М,19,Маркетинг и продажи,1С: Управление торговлей,12,8
1971,М,19,Маркетинг и продажи,Управление продажами. Основы.,12,9
1971,М,19,Маркетинг и продажи,IBaza Analytics | Аналитика и исследования Целевой аудитории,12,10
1971,М,19,Маркетинг и продажи,"Основы SMM ВКонтакте без ""воды"" с нуля до специалиста",12,10
1971,М,19,Маркетинг и продажи,12 правил успешного продажника,12,10
1971,М,19,Маркетинг и продажи,Внедрение CRM Битрикс24 без программиста,12,10
1971,М,19,Маркетинг и продажи,Маркетплейсы. Курс 4. Логистика маркетплейсов.,12,5
1971,М,19,Маркетинг и продажи,Маркетплейсы. Курс 7. Работа в кабинете продавца Ozon.,12,10
1971,М,19,Маркетинг и продажи,ОСНОВЫ БРЕНДИНГА,12,10
1971,М,19,Маркетинг и продажи,Полный курс разработки 3D игр Unity для новичков,12,3
1971,М,19,Маркетинг и продажи,Разработка игрового приложения на Unreal Engine,12,10
1971,М,19,Маркетинг и продажи,SQL для начинающих. 1 часть,12,9
1972,М,25,Разработка игр,Введение в Unity,22,10
1972,М,25,Разработка игр,Создание игр на Unreal Engine,22,1
1972,М,25,Разработка игр,Python : от основ до подготовки к ОГЭ и создания игр,22,5
1972,М,25,Разработка игр,C# для Unity. Часть 1. Консоль,22,10
1972,М,25,Разработка игр,Программирование на Python в игре Minecraft,22,10
1972,М,25,Разработка игр,Продвинутый уровень на Python,22,1
1972,М,25,Разработка игр,"НТО Junior 23-24. ОК ""Технологии и компьютерные игры""",22,10
1972,М,25,Разработка игр,Создание игр в Roblox studio,22,10
1972,М,25,Разработка игр,Шутер на Unreal Engine 5,22,10
1972,М,25,Разработка игр,Уроки Unity 3D - Разработка игр | Занятия для детей,22,10
1972,М,25,Разработка игр,Основы Unity 2D,22,10
1972,М,25,Разработка игр,3D моделирование в Blender. Основы работы для GameDev,22,8
1972,М,25,Разработка игр,Unity. Знакомство с движком,22,10
1972,М,25,Разработка игр,Дополненная реальность в Unity,22,8
1972,М,25,Разработка игр,Unity Базовый курс 3D,22,10
1972,М,25,Разработка игр,Полный курс разработки 3D игр Unity для новичков,22,10
1972,М,25,Разработка игр,Разработка игрового приложения на Unreal Engine,22,1
1972,М,25,Разработка игр,"Взрывные REELS: рилсы с нуля — легко, стильно, ярко! Подробно!",22,10
1972,М,25,Разработка игр,Объектно-ориентированное программирование на Java,22,6
1972,М,25,Разработка игр,"""Поколение Python"": ООП",22,9
1972,М,25,Разработка игр,Основы верстки в InDesign и Photoshop: Создание макетов,22,8
1972,М,25,Разработка игр,Технический администратор образовательных проектов в Telegram,22,10
1973,М,25,Графический дизайн,Графический дизайн,7,7
1973,М,25,Графический дизайн,Уроки ретуши Adobe Photoshop VIKSA BEAUTY RETOUCH,7,10
1973,М,25,Графический дизайн,Цифровой дизайн,7,7
1973,М,25,Графический дизайн,Курс по Adobe Photoshop - с нуля до результата!,7,9
1973,М,25,Графический дизайн,Figma — это просто! Бесплатный курс по веб-дизайну с практикой,7,10
1973,М,25,Графический дизайн,Unreal Engine 5: Синематик и Анимация с нуля до профессионала,7,10
1973,М,25,Графический дизайн,"Добрый, добрый Python ООП - обучающий курс от Сергея Балакирева",7,8
1974,М,37,Языки программирования,Основы SQL,11,10
1974,М,37,Языки программирования,"""Поколение Python"": курс для начинающих",11,10
1974,М,37,Языки программирования,Java с нуля до Junior + Подготовка к собеседованию,11,10
1974,М,37,Языки программирования,Основы программирования на C/C++,11,1
1974,М,37,Языки программирования,"""Поколение Python"": курс для профессионалов",11,10
1974,М,37,Языки программирования,"Добрый, добрый Python ООП - обучающий курс от Сергея Балакирева",11,10
1974,М,37,Языки программирования,Основы языка Java,11,9
1974,М,37,Языки программирования,Введение в SQL. Продолжение,11,10
1974,М,37,Языки программирования,Дизайнға кіріспе,11,6
1974,М,37,Языки программирования,ЕГЭ математика БАЗОВЫЙ УРОВЕНЬ 2025 год,11,10
1974,М,37,Языки программирования,Гейм-дизайн,11,10
1975,Ж,33,Графический дизайн,Цифровой дизайн,20,10
1975,Ж,33,Графический дизайн,Дизайн инфографики и визуализации данных,20,10
1975,Ж,33,Графический дизайн,Основы дизайна интерфейсов,20,10
1975,Ж,33,Графический дизайн,Мини-курс по Adobe Illustrator,20,10
1975,Ж,33,Графический дизайн,Введение в дизайн,20,4
1975,Ж,33,Графический дизайн,Adobe Illustrator: первые шаги,20,10
1975,Ж,33,Графический дизайн,Гео и картографический дизайн,20,10
1975,Ж,33,Графический дизайн,Учебник по UI-дизайну,20,7
1975,Ж,33,Графический дизайн,Основы стилизации,20,10
1975,Ж,33,Графический дизайн,Практический курс по digital-дизайну от evilUnion,20,10
1975,Ж,33,Графический дизайн,Роспись на джинсах,20,8
1975,Ж,33,Графический дизайн,Рисунок в технике зентангл,20,1
1975,Ж,33,Графический дизайн,Цифровая история искусства: новая реальность культуры,20,10
1975,Ж,33,Графический дизайн,Adobe Illustrator: основы векторной графики,20,10
1975,Ж,33,Графический дизайн,Графический дизайн,20,7
1975,Ж,33,Графический дизайн,Photoshop c нуля. Без воды,20,10
1975,Ж,33,Графический дизайн,Бизнес с Ozon! От открытия ИП до первой прибыли!,20,10
1975,Ж,33,Графический дизайн,"Смешанные числа (Математика, 6 класс)",20,8
1975,Ж,33,Графический дизайн,Менеджер маркетплейса Озон,20,10
1975,Ж,33,Графический дизайн,VR-разработчик на Unity,20,10
1976,Ж,20,Маркетинг и продажи,Маркетплейсы,6,8
1976,Ж,20,Маркетинг и продажи,Академия продаж. Менеджер по продажам,6,2
1976,Ж,20,Маркетинг и продажи,Как заработать на нейросетях: создание текстов,6,10
1976,Ж,20,Маркетинг и продажи,Пользователь Битрикс24,6,10
1976,Ж,20,Маркетинг и продажи,Django REST Framework (DRF) для начинающих,6,10
1976,Ж,20,Маркетинг и продажи,Unreal Engine 5: Синематик и Анимация с нуля до профессионала,6,10
1977,М,25,Разработка игр,Создание игр на Unreal Engine,4,8
1977,М,25,Разработка игр,Уроки Unity 3D - Разработка игр | Занятия для детей,4,7
1977,М,25,Разработка игр,Введение в Unity,4,10
1977,М,25,Разработка игр,"Продвижение в социальных сетях с помощью Reels ""от А до Я""",4,5
1978,М,22,Графический дизайн,Графический дизайн,2,1
1978,М,22,Графический дизайн,Первые шаги на Ozon: руководство для начинающих продавцов,2,10
1979,Ж,42,Маркетинг и продажи,Маркетплейсы. Курс 8. Создание продающей карточки товара.,18,8
1979,Ж,42,Маркетинг и продажи,Управление продажами. Основы.,18,8
1979,Ж,42,Маркетинг и продажи,Пользователь Битрикс24,18,10
1979,Ж,42,Маркетинг и продажи,Маркетплейсы. Курс 3. Работа с поставщиками товаров. Документы.,18,10
1979,Ж,42,Маркетинг и продажи,"Инструкция Авитолога 3.0, Авито в 2025 году",18,10
1979,Ж,42,Маркетинг и продажи,1С: Управление торговлей,18,10
1979,Ж,42,Маркетинг и продажи,Внедрение CRM Битрикс24 без программиста,18,9
1979,Ж,42,Маркетинг и продажи,IBaza Analytics | Аналитика и исследования Целевой аудитории,18,10
1979,Ж,42,Маркетинг и продажи,"Основы SMM ВКонтакте без ""воды"" с нуля до специалиста",18,10
1979,Ж,42,Маркетинг и продажи,"Основы SMM в Instagram* без ""воды"" для начинающих 2.0 (обновлён)",18,6
1979,Ж,42,Маркетинг и продажи,ОСНОВЫ БРЕНДИНГА,18,10
1979,Ж,42,Маркетинг и продажи,"Продвижение в социальных сетях с помощью Reels ""от А до Я""",18,1
1979,Ж,42,Маркетинг и продажи,Стратегия управления продажами,18,10
1979,Ж,42,Маркетинг и продажи,Основы крупных продаж в B2B и B2C,18,10
1979,Ж,42,Маркетинг и продажи,"""Поколение Python"": курс для начинающих",18,8
1979,Ж,42,Маркетинг и продажи,Полный курс разработки 3D игр Unity для новичков,18,10
1979,Ж,42,Маркетинг и продажи,Программа курсов: Анализ данных,18,8
1979,Ж,42,Маркетинг и продажи,Продвинутый python: заряди свои батарейки,18,10
1980,М,23,Математика,"""Поколение Python"": курс для начинающих",19,10
1980,М,23,Математика,ЕГЭ по математике 2025: уравнения,19,7
1980,М,23,Математика,ЕГЭ по математике 2025: неравенства,19,1
1980,М,23,Математика,ЕГЭ по математике 2025: первая часть,19,10
1980,М,23,Математика,АА - Активный Английский от Екатерины Зак для продолжающих (А2),19,10
1980,М,23,Математика,Ментальная математика для взрослых — учимся быстро считать в уме,19,10
1980,М,23,Математика,ЕГЭ по математике 2025: экономическая задача,19,4
1980,М,23,Математика,"Рациональные числа (Математика, 6 класс)",19,3
1980,М,23,Математика,ЕГЭ по математике: задача с параметром,19,1
1980,М,23,Математика,Практикум по математике и Python,19,10
1980,М,23,Математика,"""Поколение Python"": курс для профессионалов",19,10
1980,М,23,Математика,Data Science с Глебом Михайловым,19,10
1980,М,23,Математика,ЕГЭ по математике 2025: координатно-векторный метод,19,9
1980,М,23,Математика,ОГЭ Математика | Все виды уравнений | 2025,19,10
1980,М,23,Математика,Наука: Математика,19,10
1980,М,23,Математика,"Цифровой двойник: дополнительный доход, экономия времени",19,5
1980,М,23,Математика,Профессия Frontend-разработчик,19,10
1980,М,23,Математика,SQL для начинающих,19,10
1980,М,23,Математика,Дизайнға кіріспе,19,10
1981,М,33,Маркетинг и продажи,1С: Управление торговлей,14,9
1981,М,33,Маркетинг и продажи,12 правил успешного продажника,14,10
1981,М,33,Маркетинг и продажи,Академия продаж. Менеджер по продажам,14,10
1981,М,33,Маркетинг и продажи,Управление продажами. Основы.,14,10
1981,М,33,Маркетинг и продажи,Пользователь Битрикс24,14,10
1981,М,33,Маркетинг и продажи,Курс Холодные звонки. Активные продажи В2В,14,10
1981,М,33,Маркетинг и продажи,Дизайнер карточек для маркетплейсов,14,10
1981,М,33,Маркетинг и продажи,ОСНОВЫ БРЕНДИНГА,14,10
1981,М,33,Маркетинг и продажи,Строим карьеру на Wildberries и Ozon в 2025 году,14,10
1981,М,33,Маркетинг и продажи,"Пакет курсов: Основы SMM в Instagram* + Reels ""от А до Я""",14,10
1981,М,33,Маркетинг и продажи,IBaza Analytics | Аналитика и исследования Целевой аудитории,14,10
1981,М,33,Маркетинг и продажи,Высшая математика для абитуриентов разных специальностей,14,10
1981,М,33,Маркетинг и продажи,Нейро-дизайнер интерфейсов в Figma. Основы UI/UX дизайна,14,6
1981,М,33,Маркетинг и продажи,Визуализация в Библиотеке,14,10
1982,М,24,Математика,"""Поколение Python"": курс для начинающих",13,9
1982,М,24,Математика,Практикум по математике и Python,13,10
1982,М,24,Математика,ЕГЭ по математике 2025: первая часть,13,10
1982,М,24,Математика,ЕГЭ по математике 2025: уравнения,13,1
1982,М,24,Математика,ЕГЭ по математике 2025: экономическая задача,13,8
1982,М,24,Математика,"""Поколение Python"": курс для профессионалов",13,7
1982,М,24,Математика,Олимпиадная математика,13,10
1982,М,24,Математика,ЕГЭ по математике 2025: текстовая задача,13,9
1982,М,24,Математика,ЕГЭ по математике 2025: координатно-векторный метод,13,10
1982,М,24,Математика,ЕГЭ по математике 2025: неравенства,13,10
1982,М,24,Математика,PRO Kotlin. Курс для продвинутых,13,10
1982,М,24,Математика,"C#: CQRS, чистая архитектура. Как строятся микросервисы",13,10
1982,М,24,Математика,Разработчик 2D и 3D игр на игровом движке Unity с нуля до про.,13,6
1983,Ж,39,Графический дизайн,Дизайн инфографики и визуализации данных,16,1
1983,Ж,39,Графический дизайн,Основы дизайна интерфейсов,16,10
1983,Ж,39,Графический дизайн,Основы граф.дизайна,16,10
1983,Ж,39,Графический дизайн,Роспись на джинсах,16,10
1983,Ж,39,Графический дизайн,Рисунок в технике зентангл,16,7
1983,Ж,39,Графический дизайн,Практический курс по digital-дизайну от evilUnion,16,10
1983,Ж,39,Графический дизайн,Adobe Illustrator: основы векторной графики,16,10
1983,Ж,39,Графический дизайн,Основы стилизации,16,10
1983,Ж,39,Графический дизайн,Прикладные исследования цвета,16,10
1983,Ж,39,Графический дизайн,Цифровая история искусства: новая реальность культуры,16,9
1983,Ж,39,Графический дизайн,Мини-курс по Adobe Illustrator,16,10
1983,Ж,39,Графический дизайн,Гео и картографический дизайн,16,3
1983,Ж,39,Графический дизайн,Геометрия с нуля. ОГЭ математика,16,8
1983,Ж,39,Графический дизайн,Введение в соревновательный Data Science,16,10
1983,Ж,39,Графический дизайн,Функциональное программирование на Python,16,3
1983,Ж,39,Графический дизайн,"C#: CQRS, чистая архитектура. Как строятся микросервисы",16,10
1984,Ж,47,Маркетинг и продажи,IBaza Analytics | Аналитика и исследования Целевой аудитории,13,8
1984,Ж,47,Маркетинг и продажи,"Продвижение в социальных сетях с помощью Reels ""от А до Я""",13,10
1984,Ж,47,Маркетинг и продажи,1С: Управление торговлей,13,8
1984,Ж,47,Маркетинг и продажи,Академия продаж. Менеджер по продажам,13,10
1984,Ж,47,Маркетинг и продажи,Стратегия управления продажами,13,10
1984,Ж,47,Маркетинг и продажи,ОСНОВЫ БРЕНДИНГА,13,10
1984,Ж,47,Маркетинг и продажи,"Основы SMM в Instagram* без ""воды"" для начинающих 2.0 (обновлён)",13,10
1984,Ж,47,Маркетинг и продажи,Управление продажами. Основы.,13,10
1984,Ж,47,Маркетинг и продажи,Слово маркетолога. ТЕКСТология,13,10
1984,Ж,47,Маркетинг и продажи,Основы крупных продаж в B2B и B2C,13,8
1984,Ж,47,Маркетинг и продажи,Mини-курс по Adobe Photoshop,13,10
1984,Ж,47,Маркетинг и продажи,SQL для Анализа Данных с Глебом Михайловым,13,10
1984,Ж,47,Маркетинг и продажи,Самый полный курс по JavaScript для начинающих программистов,13,8
1985,М,30,Математика,"""Поколение Python"": курс для начинающих",11,10
1985,М,30,Математика,Геометрия с нуля. ОГЭ математика,11,10
1985,М,30,Математика,Машинное Обучение в Python: Большой Курс для Начинающих,11,10
1985,М,30,Математика,Олимпиадная математика для учащихся 3 класса. Сертификат,11,10
1985,М,30,Математика,Практикум по математике и Python,11,9
1985,М,30,Математика,ЕГЭ по математике 2025: текстовая задача,11,10
1985,М,30,Математика,ЕГЭ по математике 2025: экономическая задача,11,8
1985,М,30,Математика,ЕГЭ по математике 2025: координатно-векторный метод,11,9
1985,М,30,Математика,"Основы SMM в Instagram* без ""воды"" для начинающих 2.0 (обновлён)",11,10
1985,М,30,Математика,"""Поколение Python"": курс для начинающих",11,10
1985,М,30,Математика,Mини-курс по Adobe Photoshop,11,2
1986,М,24,Графический дизайн,Прикладные исследования цвета,11,10
1986,М,24,Графический дизайн,Введение в дизайн,11,1
1986,М,24,Графический дизайн,Лазерные технологии,11,8
1986,М,24,Графический дизайн,Основы дизайна интерфейсов,11,10
1986,М,24,Графический дизайн,Photoshop c нуля. Без воды,11,8
1986,М,24,Графический дизайн,Adobe Illustrator: основы векторной графики,11,10
1986,М,24,Графический дизайн,Практический курс по digital-дизайну от evilUnion,11,10
1986,М,24,Графический дизайн,Дизайн инфографики и визуализации данных,11,10
1986,М,24,Графический дизайн,Инди курс по Pygame - учимся создавать свои игры,11,10
1986,М,24,Графический дизайн,Курс Холодные звонки. Активные продажи В2В,11,3
1986,М,24,Графический дизайн,АА - Активный Английский от Екатерины Зак для продолжающих (А2),11,10
1987,М,20,Языки программирования,"""Поколение Python"": курс для начинающих",6,10
1987,М,20,Языки программирования,Многопоточность в Python. Multithreading,6,1
1987,М,20,Языки программирования,Самый полный курс по JavaScript для начинающих программистов,6,2
1987,М,20,Языки программирования,Data Science с Глебом Михайловым,6,10
1987,М,20,Языки программирования,Строим карьеру на Wildberries и Ozon в 2025 году,6,10
1987,М,20,Языки программирования,№21. Задачи на смекалку. ЕГЭ/Математика/Базовый уровень,6,10
1988,Ж,30,Языки программирования,"""Поколение Python"": курс для начинающих",16,1
1988,Ж,30,Языки программирования,"""Поколение Python"": курс для профессионалов",16,1
1988,Ж,30,Языки программирования,Функциональное программирование на Python,16,10
1988,Ж,30,Языки программирования,Многопоточный Python,16,10
1988,Ж,30,Языки программирования,Курс по backend разработке на Python,16,10
1988,Ж,30,Языки программирования,WEB Парсинг на Python,16,4
1988,Ж,30,Языки программирования,Практический Тренажер по Python,16,5
1988,Ж,30,Языки программирования,SQL для всех. Level Up,16,6
1988,Ж,30,Языки программирования,Jetpack Compose полный курс,16,8
1988,Ж,30,Языки программирования,Пакет курсов. Базы данных и SQL с нуля до профи.,16,10
1988,Ж,30,Языки программирования,Введение в соревновательный Data Science,16,8
1988,Ж,30,Языки программирования,Асинхронный Python,16,6
1988,Ж,30,Языки программирования,Продвинутый уровень на Python,16,1
1988,Ж,30,Языки программирования,Как создать Яндекс Дзен канал и заработать на нем,16,10
1988,Ж,30,Языки программирования,Python и Minecraft,16,10
1988,Ж,30,Языки программирования,Substance painter с нуля до продвинутого уровня,16,2
1989,М,32,Маркетинг и продажи,Маркетплейсы. Курс 6. Работа в кабинете продавца Wildberries.,9,10
1989,М,32,Маркетинг и продажи,Внедрение CRM Битрикс24 без программиста,9,8
1989,М,32,Маркетинг и продажи,Управление продажами. Основы.,9,10
1989,М,32,Маркетинг и продажи,"Маркетплейсы. Курс 2. Аналитика ниши, товаров и конкурентов.",9,2
1989,М,32,Маркетинг и продажи,Бизнес на Wildberries с нуля. Основы профессии: Аккаунт-менеджер,9,10
1989,М,32,Маркетинг и продажи,ОСНОВЫ БРЕНДИНГА,9,4
1989,М,32,Маркетинг и продажи,1С: Управление торговлей,9,10
1989,М,32,Маркетинг и продажи,PRO C#. Unity,9,10
1989,М,32,Маркетинг и продажи,SQL для начинающих. 2 часть,9,10
1990,М,21,Маркетинг и продажи,1С: Управление торговлей,10,8
1990,М,21,Маркетинг и продажи,Маркетплейсы. Курс 9. Продвижение товаров на маркетплейсе.,10,9
1990,М,21,Маркетинг и продажи,"Курс для начинающих предпринимателей ""Своё дело"".",10,10
1990,М,21,Маркетинг и продажи,Телефонные продажи,10,10
1990,М,21,Маркетинг и продажи,ОСНОВЫ БРЕНДИНГА,10,3
1990,М,21,Маркетинг и продажи,Управление продажами. Основы.,10,10
1990,М,21,Маркетинг и продажи,Маркетплейсы. Курс 1. Маркетплейсы в России.,10,10
1990,М,21,Маркетинг и продажи,Маркетплейсы. Курс 3. Работа с поставщиками товаров. Документы.,10,10
1990,М,21,Маркетинг и продажи,Создание игр на Unity,10,10
1990,М,21,Маркетинг и продажи,Делаем свой AI-продукт на базе ChatGPT или других LLM моделей.,10,9
1991,М,19,Математика,"""Поколение Python"": курс для начинающих",4,2
1991,М,19,Математика,ЕГЭ по математике 2025: текстовая задача,4,10
1991,М,19,Математика,ЕГЭ по математике 2025: уравнения,4,10
1991,М,19,Математика,Урок по Светотени.,4,10
1992,М,44,Математика,ЕГЭ по математике 2025: первая часть,16,10
1992,М,44,Математика,"""Поколение Python"": курс для начинающих",16,10
1992,М,44,Математика,Практикум по математике и Python,16,8
1992,М,44,Математика,ЕГЭ по математике 2025: неравенства,16,10
1992,М,44,Математика,ЕГЭ по математике 2025: экономическая задача,16,9
1992,М,44,Математика,ЕГЭ по математике: задача с параметром,16,3
1992,М,44,Математика,ОГЭ Математика | Все виды неравенств | 2025,16,1
1992,М,44,Математика,ЕГЭ по математике 2025: текстовая задача,16,10
1992,М,44,Математика,АА - Активный Английский от Екатерины Зак для продолжающих (А2),16,10
1992,М,44,Математика,ЕГЭ по математике 2025: уравнения,16,10
1992,М,44,Математика,Олимпиадная математика,16,10
1992,М,44,Математика,Курс начинающего математика,16,10
1992,М,44,Математика,Jetpack Compose полный курс,16,9
1992,М,44,Математика,Строительство в Minecraft для подростков,16,10
1992,М,44,Математика,Создание персонажей в MAYA,16,10
1992,М,44,Математика,SQL для Анализа Данных с Глебом Михайловым,16,9
1993,М,33,Математика,"""Поколение Python"": курс для начинающих",4,10
1993,М,33,Математика,ЕГЭ по математике 2025: неравенства,4,9
1993,М,33,Математика,Практикум по математике и Python,4,10
1993,М,33,Математика,PyGame Lite: Мастерство разработки игр с использованием PyGame,4,10
1994,Ж,21,Графический дизайн,Дизайн инфографики и визуализации данных,14,10
1994,Ж,21,Графический дизайн,Основы дизайна интерфейсов,14,10
1994,Ж,21,Графический дизайн,Цифровая обработка изображений в редакторе Photoshop,14,10
1994,Ж,21,Графический дизайн,Введение в дизайн,14,9
1994,Ж,21,Графический дизайн,Adobe Illustrator: основы векторной графики,14,10
1994,Ж,21,Графический дизайн,"Курс по CorelDRAW: теория, практика и домашние задания",14,10
1994,Ж,21,Графический дизайн,Основы стилизации,14,1
1994,Ж,21,Графический дизайн,Цифровая история искусства: новая реальность культуры,14,10
1994,Ж,21,Графический дизайн,Роспись на джинсах,14,8
1994,Ж,21,Графический дизайн,Основы верстки в InDesign и Photoshop: Создание макетов,14,4
1994,Ж,21,Графический дизайн,Цифровой дизайн,14,1
1994,Ж,21,Графический дизайн,SQL для начинающих. 2 часть,14,10
1994,Ж,21,Графический дизайн,Data Science с Глебом Михайловым,14,10
1994,Ж,21,Графический дизайн,Python Smart Skills,14,10
1995,М,24,Математика,"""Поколение Python"": курс для начинающих",6,4
1995,М,24,Математика,ЕГЭ по математике 2025: экономическая задача,6,8
1995,М,24,Математика,АА - Активный Английский от Екатерины Зак для продолжающих (А2),6,10
1995,М,24,Математика,Практикум по математике и Python,6,10
1995,М,24,Математика,Roblox: бесплатные уроки для детей,6,3
1995,М,24,Математика,Как продавать на маркетплейсах.Продвижение.,6,10
1996,Ж,22,Графический дизайн,Основы компьютерного дизайна,9,10
1996,Ж,22,Графический дизайн,Практический курс по digital-дизайну от evilUnion,9,10
1996,Ж,22,Графический дизайн,Графический дизайн,9,9
1996,Ж,22,Графический дизайн,Рисунок в технике зентангл,9,1
1996,Ж,22,Графический дизайн,Adobe Illustrator: основы векторной графики,9,10
1996,Ж,22,Графический дизайн,Дизайн инфографики и визуализации данных,9,9
1996,Ж,22,Графический дизайн,Photoshop для веб-дизайнера в 2024.,9,10
1996,Ж,22,Графический дизайн,Ревенью Менеджмент: Модели прогнозирования и максимизации. Ч.1.,9,10
1996,Ж,22,Графический дизайн,Python Smart Skills,9,10
1997,М,36,Языки программирования,"""Поколение Python"": курс для начинающих",18,10
1997,М,36,Языки программирования,Основы языка Java,18,4
1997,М,36,Языки программирования,Самый полный курс по JavaScript для опытных программистов,18,10
1997,М,36,Языки программирования,Продвинутый SQL,18,10
1997,М,36,Языки программирования,"""Поколение Python"": курс для профессионалов",18,10
1997,М,36,Языки программирования,Оконные функции SQL,18,10
1997,М,36,Языки программирования,Проектирование баз данных,18,9
1997,М,36,Языки программирования,Курс по backend разработке на Python,18,10
1997,М,36,Языки программирования,Многопоточность в Python. Multithreading,18,1
1997,М,36,Языки программирования,Многопроцессность в Python. Multiprocessing,18,10
1997,М,36,Языки программирования,Data Science с Глебом Михайловым,18,10
1997,М,36,Языки программирования,Основы SQL,18,10
1997,М,36,Языки программирования,Практический Machine Learning,18,1
1997,М,36,Языки программирования,Тестирование REST API в Postman - легкий старт в автоматизацию,18,10
1997,М,36,Языки программирования,Data Science с Глебом Михайловым,18,2
1997,М,36,Языки программирования,Гейм-дизайн,18,9
1997,М,36,Языки программирования,Множество задач для фундаментального курса математики!,18,6
